Time,1,1_reverse,2,2_reverse,3,3_reverse,4,4_reverse,5,5_reverse,6,6_reverse,7,7_reverse,8,8_reverse,9,9_reverse,10,10_reverse,11,11_reverse,12,12_reverse,13,13_reverse,14,14_reverse,15,15_reverse,16,16_reverse,17,17_reverse,18,18_reverse,19,19_reverse,20,20_reverse,21,21_reverse,22,22_reverse,23,23_reverse,24,24_reverse,25,25_reverse,26,26_reverse,27,27_reverse,28,28_reverse,29,29_reverse,30,30_reverse,31,31_reverse,32,32_reverse,33,33_reverse,34,34_reverse,35,35_reverse,36,36_reverse,37,37_reverse,38,38_reverse,39,39_reverse,40,40_reverse,41,41_reverse,42,42_reverse,43,43_reverse,44,44_reverse,45,45_reverse,46,46_reverse,47,47_reverse,48,48_reverse,49,49_reverse,50,50_reverse,51,51_reverse,52,52_reverse,53,53_reverse,54,54_reverse,55,55_reverse,56,56_reverse,57,57_reverse,58,58_reverse,59,59_reverse,60,60_reverse,61,61_reverse,62,62_reverse,63,63_reverse,64,64_reverse,65,65_reverse,66,66_reverse,67,67_reverse,
0,0.000375,0,0.000875,0,0.000875,0,0.000375,0,0,0,0.00075,0,0.007125,0,0.01425,0,0.025,0,0.00075,0,0.000375,0,0,0,0.00075,0,0.000375,0,0.000375,0,0.007125,0,0.011875,0,0.021875,0,0.00075,0,0.000375,0,0.001,0,0.00075,0,0.000375,0,0.000375,0,0.007125,0,0.016625,0,0.030125,0,0.475875,2.0245,0,0,0.18675,0.083,0.000375,0,0.000875,0,0.001,0,0.00075,0,0.001,0,0.00075,0,0.007125,0,0.016625,0,0.034375,0,0.00075,0,0.001,0,0,0,0.000375,0,0.000875,0,0.000375,0,0.0095,0,0.011875,0,0.02625,0,0,0,0.00075,0,0.001,0,0.00075,0,0.001,0,0.00075,0,0.00475,0,0.01425,0,0.034875,0,13.5657,11.1687,0,0,0.158625,0.0705,0,0,0.0095,0.021375,0.33,1.50988,0,0,0.026125,0.007125,0.09075,0.02475,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9979,13.9983,0,0,0,0,0,0,0,0,0,1.99975,0,0,0,0,0,0,0,0
2,0,0,0.002625,0.00225,0.002625,0.0015,0.001875,0.0015,0,0,0,0,0.016625,0.01425,0.045125,0.03325,0.059375,0.04375,0.00225,0.001875,0,0,0,0,0,0,0,0,0.0015,0.001125,0.01425,0.011875,0.01425,0.011875,0.03125,0.025,0,0,0,0,0.00225,0.001875,0,0,0.001125,0.001125,0.001875,0.001875,0,0,0.01425,0.011875,0.04375,0.040625,3.16475,1.9145,0,0,1.22425,0.790625,0,0,0.001875,0.0015,0,0,0.00075,0.000375,0,0,0.0015,0.001125,0.011875,0.0095,0.016625,0.011875,0.034375,0.025,0,0,0,0,0,0,0,0,0.00075,0.000375,0,0,0,0,0,0,0.00625,0.003125,0,0,0.00075,0.00075,0,0,0,0,0,0,0,0,0.00475,0.00475,0.00475,0.00475,0.00625,0.00625,0.864875,1.24988,0,0,1.03988,0.66975,0,0,0.092625,0.140125,0.54,4.67788,0,0,0.04275,0.0095,0.1485,0.033,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060625,5.75125,0,0,0.0415,0.060125,0.000375,0.000375,0.00375,0.00375,0.0045,0.00375,0.004875,0.0045,0,0,0.00375,0.00375,0.026125,0.026125,0.0855,0.078375,0.14375,0.137375,0,0,0,0,0,0,0,0,0.003,0.002625,0,0,0,0,0,0,0.025,0.021875,0,0,0,0,0.007125,0.006,0.005625,0.004875,0,0,0,0,0,0,0.08,0.068875,0.103125,0.090625,7.67837,0.06175,0,0,0.03525,0.052875,0,0,0.00475,0.00475,2.2395,2.34413,0,0,0.171,0.171,0.594,0.594,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99925,0,0,0,0,0,0,0,0,0.000375,0.000375,0,0,0,0,0,0,0,0,0.002375,0.002375,0.003125,0.000125,0,0,0,0,0,0,0,0,0.000375,0.000375,0,0,0,0,0,0,0.003125,0.003125,0,0,0,0,0,0,0.00075,0.00075,0,0,0,0,0,0,0.0055,0.00475,0.009375,0.00625,8.99887,0,0,0,0,0,0,0,0,0,0.1905,7.61538,0,0,0.021375,0.021375,0.07425,0.07425,0,0
5,0,0,0.00075,0.00075,0.00075,0.00075,0.000375,0.000375,0,0,0.000375,0.000375,0.00475,0.00475,0.011875,0.011875,0.01875,0.01875,0.001125,0.001125,0,0,0,0,0,0,0,0,0.000375,0.000375,0.007125,0.007125,0.007125,0.007125,0.0125,0.0125,0,0,0,0,0.001875,0.001875,0.00075,0.000375,0,0,0,0,0,0,0.016625,0.01425,0.021875,0.01875,0.793125,0.63675,0,0,0.31125,0.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014625,11.8793,0,0,0.264375,0.2115,0,0,0.0285,0.035625,0,7.999,0,0,0,0,0,0,0,0
